Unnamed: 0,NAME,InChIKey,Precursor_type,Spectrum_type,PrecursorMZ,Ion_mode,Collision_energy,Formula,MW,ExactMass,SMILES,InChI,computedSMILES,RT,NumPeaks,Peaks
253,Trans-Vaccenic acid,UWHZIFQPPBDJPM-BQYQJAHWSA-N,[M-H]-,MS2,281.2481,N,30,C18H34O2,282,282.2558803,CCCCCC/C=C/CCCCCCCCCC(=O)O,"InChI=1S/C18H34O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h7-8H,2-6,9-17H2,1H3,(H,19,20)/b8-7+",O=C(O)CCCCCCCCCC=CCCCCCC,1902.6,3,"['263.2361 2.302302', '281.2481 100.000000', '282.2520 16.616617']"
558,Galangin,VCCRNZQBSJXYJD-UHFFFAOYSA-N,[M-H]-,MS2,269.0454,N,40,C15H10O5,270,270.0528234,c1ccc(cc1)c2c(c(=O)c3c(cc(cc3o2)O)O)O,"InChI=1S/C15H10O5/c16-9-6-10(17)12-11(7-9)20-15(14(19)13(12)18)8-4-2-1-3-5-8/h1-7,16-17,19H",O=C1C(O)=C(OC=2C=C(O)C=C(O)C12)C=3C=CC=CC3,868.2,12,"['115.0548 84.584585', '117.0347 42.342342', '135.0387 38.938939', '143.0486 55.455455', '169.0623 57.957958', '171.0500 53.953954', '195.0427 41.241241', '211.0371 75.675676', '223.0385 49.049049', '227.0320 64.064064', '239.0356 84.284284', '269.0454 100.000000']"
71,3-Glu(1-3)Glu-28-Xyl(1-4)[Api(1-3)]Rha(1-2)Ara Zanhic acid,VCIIUHJUYQIBSQ-LOCYOFRUSA-N,[M-H]-,MS2,1383.597,N,70.6357,C63H100O33,1384,1384.614686,[C@H]1([C@@H]([C@@](C2[C@](C1)(C1[C@@](CC2)([C@]2(C(=CC1)[C@H]1[C@@]([C@@H](C2)O)(CCC(C1)(C)C)C(=O)O[C@H]1[C@@H]([C@H]([C@H](CO1)O)O)O[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O[C@H]1[C@@H]([C@H]([C@@H](CO1)O)O)O)O[C@@H]1OC[C@]([C@H]1O)(O)CO)O)C)C)C)(C)C(=O)O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO)O)CO)O,"InChI=1S/C63H100O33/c1-23-43(91-49-39(76)34(71)27(68)19-85-49)45(93-54-47(80)62(84,21-66)22-87-54)42(79)51(88-23)94-46-35(72)28(69)20-86-53(46)96-56(83)63-13-12-57(2,3)14-25(63)24-8-9-31-58(4)15-26(67)48(61(7,55(81)82)32(58)10-11-59(31,5)60(24,6)16-33(63)70)95-52-41(78)44(37(74)30(18-65)90-52)92-50-40(77)38(75)36(73)29(17-64)89-50/h8,23,25-54,64-80,84H,9-22H2,1-7H3,(H,81,82)/t23-,25-,26-,27+,28-,29+,30+,31?,32?,33+,34-,35-,36+,37+,38-,39+,40+,41+,42+,43-,44-,45-,46+,47-,48-,49-,50-,51-,52-,53-,54-,58+,59+,60+,61-,62+,63+/m0/s1",O=C(O)C1(C)C(OC2OC(CO)C(O)C(OC3OC(CO)C(O)C(O)C3O)C2O)C(O)CC4(C)C1CCC5(C)C4CC=C6C7CC(C)(C)CCC7(C(=O)OC8OCC(O)C(O)C8OC9OC(C)C(OC%10OCC(O)C(O)C%10O)C(OC%11OCC(O)(CO)C%11O)C9O)C(O)CC65C,688.8,10,"['113.0240 8.408408', '337.1154 4.304304', '393.3087 1.801802', '455.3170 34.834835', '456.3173 9.609610', '469.1593 9.709710', '1383.6072 100.000000', '1384.6101 55.655656', '1385.6072 26.826827', '1386.6124 3.303303']"
712,Aspalathin,VCPUQYKWJRESOC-VJXVFPJBSA-N,[M-H]-,MS2,451.1219,N,30,C21H24O11,452,452.1318616,O=C(c1c(O)c(c(O)cc1O)[C@@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)CO)CCc3ccc(O)c(O)c3,"InChI=1S/C21H24O11/c22-7-14-17(28)19(30)20(31)21(32-14)16-13(27)6-12(26)15(18(16)29)10(24)4-2-8-1-3-9(23)11(25)5-8/h1,3,5-6,14,17,19-23,25-31H,2,4,7H2/t14-,17-,19+,20-,21+/m1/s1",O=C(C1=C(O)C=C(O)C(=C1O)C2OC(CO)C(O)C(O)C2O)CCC3=CC=C(O)C(O)=C3,279.6,26,"['125.0247 5.405405', '135.0457 8.908909', '151.0045 2.302302', '165.0560 1.701702', '167.0353 20.720721', '179.0359 1.701702', '193.0144 16.416416', '194.0184 1.901902', '197.0451 3.203203', '209.0459 25.825826', '210.0488 3.003003', '221.0457 3.903904', '223.0250 7.307307', '239.0562 13.513514', '289.0725 6.106106', '301.0713 1.601602', '313.0716 3.003003', '329.0674 8.008008', '330.0722 2.302302', '331.0839 100.000000', '332.0871 13.213213', '333.0886 1.701702', '343.0818 1.501502', '359.0811 3.003003', '361.0948 21.421421', '362.0981 4.104104']"
491,7-Hydroxy-3(4-methoxyphenyl) coumarin,VGYCHSOZFBOOKO-UHFFFAOYSA-N,[M-H]-,MS2,267.1,N,40,C16H12O4,268,268.0735589,COc1ccc(cc1)c2cc3ccc(cc3oc2=O)O,"InChI=1S/C16H12O4/c1-19-13-6-3-10(4-7-13)14-8-11-2-5-12(17)9-15(11)20-16(14)18/h2-9,17H,1H3",O=C1OC=2C=C(O)C=CC2C=C1C3=CC=C(OC)C=C3,808.2,14,"['167.0491 1.701702', '168.0569 1.501502', '180.0587 1.301301', '195.0449 11.211211', '196.0520 6.706707', '196.0762 1.001001', '197.0570 1.301301', '208.0531 1.201201', '223.0396 88.888889', '224.0467 100.000000', '225.0504 10.210210', '226.0541 1.501502', '252.0421 43.743744', '253.0447 5.305305']"
1158,Humulone,VMSLCPKYRPDHLN-OAQYLSRUSA-N,[M-H]-,MS2,361.1961,N,20,C21H30O5,362,362.2093241,CC(C)CC(=O)C1=C(C(=C([C@@](C1=O)(CC=C(C)C)O)O)CC=C(C)C)O,"InChI=1S/C21H30O5/c1-12(2)7-8-15-18(23)17(16(22)11-14(5)6)20(25)21(26,19(15)24)10-9-13(3)4/h7,9,14,23-24,26H,8,10-11H2,1-6H3/t21-/m1/s1",O=C(C1=C(O)C(=C(O)C(O)(C1=O)CC=C(C)C)CC=C(C)C)CC(C)C,1570.8,8,"['178.7188 8.108108', '236.0512 9.509510', '251.0887 9.809810', '262.1490 11.011011', '292.1322 100.000000', '293.1340 19.119119', '361.1961 15.015015', '362.2105 8.108108']"
4,3-Glc(1-2)Glc(1-2)Glc-28-Api(1-3)Xyl(1-4)[Api(1-3)]Rha(1-2)Ara Zanhic acid,VNHLGJLOJBJFGV-OMOYKTNYSA-N,[M-H]-,MS2,1677.698,N,105.924,C74H118O42,1678,1678.709768,[C@H]1([C@@H]([C@@](C2[C@](C1)(C1[C@@](CC2)([C@]2(C(=CC1)[C@H]1[C@@]([C@@H](C2)O)(CCC(C1)(C)C)C(=O)O[C@H]1[C@@H]([C@H]([C@H](CO1)O)O)O[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O[C@H]1[C@@H]([C@H]([C@@H](CO1)O)O[C@@H]1OC[C@@]([C@H]1O)(CO)O)O)O[C@@H]1OC[C@]([C@H]1O)(O)CO)O)C)C)C)(C)C(=O)O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO)O)O)CO)O)O)CO)O,"InChI=1S/C74H118O42/c1-26-48(109-57-46(92)49(31(82)21-101-57)110-63-54(94)72(99,22-78)24-103-63)50(111-64-55(95)73(100,23-79)25-104-64)47(93)59(105-26)112-51-38(84)30(81)20-102-60(51)116-66(98)74-13-12-67(2,3)14-28(74)27-8-9-35-68(4)15-29(80)56(71(7,65(96)97)36(68)10-11-69(35,5)70(27,6)16-37(74)83)115-62-53(44(90)41(87)34(19-77)108-62)114-61-52(43(89)40(86)33(18-76)107-61)113-58-45(91)42(88)39(85)32(17-75)106-58/h8,26,28-64,75-95,99-100H,9-25H2,1-7H3,(H,96,97)/t26-,28-,29-,30-,31+,32+,33+,34+,35?,36?,37+,38-,39+,40+,41+,42-,43-,44-,45+,46+,47+,48-,49-,50-,51+,52+,53+,54-,55-,56-,57-,58-,59-,60-,61-,62-,63-,64-,68+,69+,70+,71-,72+,73+,74+/m0/s1",O=C(O)C1(C)C(OC2OC(CO)C(O)C(O)C2OC3OC(CO)C(O)C(O)C3OC4OC(CO)C(O)C(O)C4O)C(O)CC5(C)C1CCC6(C)C5CC=C7C8CC(C)(C)CCC8(C(=O)OC9OCC(O)C(O)C9OC%10OC(C)C(OC%11OCC(O)C(OC%12OCC(O)(CO)C%12O)C%11O)C(OC%13OCC(O)(CO)C%13O)C%10O)C(O)CC76C,660.6,27,"['113.0254 1.101101', '149.0468 1.401401', '221.0652 6.706707', '263.0771 9.709710', '337.1156 9.109109', '383.1165 33.433433', '384.1251 2.202202', '409.1407 3.103103', '455.3151 22.822823', '456.3136 4.804805', '469.1534 43.443443', '470.1552 6.306306', '541.1778 21.521522', '542.1835 2.302302', '601.1974 100.000000', '602.2004 23.623624', '603.2026 1.801802', '673.2183 14.114114', '674.2230 4.704705', '1003.4775 12.312312', '1004.4818 3.903904', '1129.5402 9.709710', '1677.6920 91.891892', '1678.5742 1.901902', '1678.6935 71.671672', '1679.7064 33.333333', '1680.6869 8.608609']"
217,Oct-1-en-3-yl Ara (1-6)Glu,VXNMHZVTDWLWRX-GNRUMFBNSA-N,[M-H]-,MS2,421.2081,N,33.0683,C19H34O10,422,422.2151973,CCCCC[C@@H](O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO[C@H]1[C@@H]([C@H]([C@H](CO1)O)O)O)C=C,"InChI=1S/C19H34O10/c1-3-5-6-7-10(4-2)28-19-17(25)15(23)14(22)12(29-19)9-27-18-16(24)13(21)11(20)8-26-18/h4,10-25H,2-3,5-9H2,1H3/t10-,11-,12+,13-,14+,15-,16+,17+,18-,19+/m0/s1",OC1COC(OCC2OC(OC(C=C)CCCCC)C(O)C(O)C2O)C(O)C1O,524.4,6,"['101.0239 100.000000', '113.0239 54.854855', '116.0097 5.305305', '131.0353 6.406406', '161.0461 8.808809', '255.7987 5.105105']"
279,y-Linolenic acid,VZCCETWTMQHEPK-QNEBEIHSSA-N,[M-H]-,MS2,277.2188,N,30,C18H30O2,278,278.2245802,CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)O,"InChI=1S/C18H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10,12-13H,2-5,8,11,14-17H2,1H3,(H,19,20)/b7-6-,10-9-,13-12-",O=C(O)CCCCC=CCC=CCC=CCCCCC,1693.2,3,"['259.2053 21.421421', '277.2188 100.000000', '278.2188 16.916917']"
1081,Ursolic acid,WCGUUGGRBIKTOS-GPOJBZKASA-N,[M-H]-,MS2,455.3521,N,10,C30H48O3,456,456.3603454,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O,"InChI=1S/C30H48O3/c1-18-10-15-30(25(32)33)17-16-28(6)20(24(30)19(18)2)8-9-22-27(5)13-12-23(31)26(3,4)21(27)11-14-29(22,28)7/h8,18-19,21-24,31H,9-17H2,1-7H3,(H,32,33)/t18-,19+,21+,22-,23+,24+,27+,28-,29-,30+/m1/s1",O=C(O)C12CCC(C)C(C)C2C3=CCC4C5(C)CCC(O)C(C)(C)C5CCC4(C)C3(C)CC1,1693.8,5,"['453.3361 1.901902', '454.3395 0.700701', '455.3521 100.000000', '456.3548 28.528529', '457.3553 2.002002']"
840,3-Glc-Gal-GlcUA-Soyasapogenol B,WFRQIKSNAYYUJZ-BOZPSLMNSA-N,[M-H]-,MS2,957.526,N,50,C48H78O19,958,958.5137303,O=C(O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C5C6CC(C)(C)CC(O)C6(C)CCC54C)C2(C)CO)C(OC7OC(CO)C(O)C(O)C7OC8OC(CO)C(O)C(O)C8O)C(O)C1O,"InChI=1S/C48H78O19/c1-43(2)16-22-21-8-9-26-45(4)12-11-28(46(5,20-51)25(45)10-13-48(26,7)47(21,6)15-14-44(22,3)27(52)17-43)64-42-38(34(58)33(57)36(65-42)39(60)61)67-41-37(32(56)30(54)24(19-50)63-41)66-40-35(59)31(55)29(53)23(18-49)62-40/h8,22-38,40-42,49-59H,9-20H2,1-7H3,(H,60,61)/t22-,23-,24-,25+,26+,27+,28-,29-,30+,31+,32+,33+,34+,35-,36+,37-,38-,40+,41+,42?,44+,45-,46+,47+,48+/m0/s1",O=C(O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C5C6CC(C)(C)CC(O)C6(C)CCC54C)C2(C)CO)C(OC7OC(CO)C(O)C(O)C7OC8OC(CO)C(O)C(O)C8O)C(O)C1O,1014.6,11,"['221.0667 2.802803', '263.0827 3.003003', '597.3940 1.601602', '615.4045 2.102102', '895.5238 1.801802', '939.5112 4.204204', '939.5490 1.601602', '957.5260 100.000000', '957.6309 1.801802', '958.5259 19.519520', '959.5276 5.105105']"
1127,Vanillic acid,WKOLLVMJNQIZCI-UHFFFAOYSA-N,[M-H]-,MS2,167.0353,N,10,C8H8O4,168,168.0422587,COc1cc(ccc1O)C(=O)O,"InChI=1S/C8H8O4/c1-12-7-4-5(8(10)11)2-3-6(7)9/h2-4,9H,1H3,(H,10,11)",O=C(O)C1=CC=C(O)C(OC)=C1,154.8,4,"['108.0229 46.746747', '123.0441 36.336336', '152.0116 100.000000', '167.0353 55.855856']"
189,3-O-Neohesperidoside-7-Rha Quercetin,WLPJMCCYDZFCBL-JABRZMJWSA-N,[M-H]-,MS2,755.1657,N,45.7128,C33H40O20,756,756.2112937,c1(cc(c2c(c1)oc(c(c2=O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O[C@@H]1O[C@H]([C@@H]([C@H]([C@H]1O)O)O)C)O)O)CO)c1ccc(c(c1)O)O)O)O[C@@H]1O[C@H]([C@H]([C@@H]([C@H]1O)O)O)C,"InChI=1S/C33H40O20/c1-9-19(38)23(42)26(45)31(47-9)49-12-6-15(37)18-16(7-12)50-28(11-3-4-13(35)14(36)5-11)29(22(18)41)52-33-30(25(44)21(40)17(8-34)51-33)53-32-27(46)24(43)20(39)10(2)48-32/h3-7,9-10,17,19-21,23-27,30-40,42-46H,8H2,1-2H3/t9-,10-,17+,19+,20-,21+,23-,24+,25-,26+,27+,30+,31-,32-,33-/m0/s1",O=C1C(OC2OC(CO)C(O)C(O)C2OC3OC(C)C(O)C(O)C3O)=C(OC4=CC(OC5OC(C)C(O)C(O)C5O)=CC(O)=C14)C=6C=CC(O)=C(O)C6,208.8,67,"['107.0193 0.100100', '151.0117 0.500501', '179.0080 0.300300', '199.0488 0.100100', '214.0375 0.100100', '215.0449 0.100100', '226.0412 0.200200', '227.0474 0.700701', '228.0505 0.100100', '229.0262 0.100100', '229.0640 0.100100', '241.0279 0.500501', '242.0343 1.201201', '243.0422 1.801802', '244.0456 0.300300', '245.0220 0.400400', '253.0269 0.100100', '254.0350 0.400400', '255.0426 1.301301', '256.0467 0.300300', '257.0706 0.100100', '270.0306 1.701702', '271.0392 27.627628', '272.0426 4.204204', '273.0463 0.700701', '282.0307 0.200200', '283.0396 0.200200', '284.0483 0.100100', '295.0391 0.100100', '297.0196 0.100100', '297.0553 0.100100', '297.0788 0.200200', '298.0277 1.101101', '299.0356 100.000000', '300.0404 24.424424', '301.0473 6.706707', '302.0526 0.900901', '303.0547 0.100100', '313.0510 0.100100', '314.0561 0.100100', '325.0735 0.500501', '326.0723 0.100100', '343.0652 0.100100', '355.0620 0.100100', '401.1081 0.100100', '417.1056 0.100100', '418.1144 0.100100', '445.0995 2.102102', '446.1097 57.457457', '447.1138 13.713714', '448.1161 2.502503', '449.1215 0.400400', '450.1257 0.100100', '463.1126 0.100100', '489.1279 0.200200', '490.1374 0.100100', '607.1638 1.001001', '608.1647 0.400400', '609.1800 9.809810', '610.1830 2.802803', '611.1833 0.600601', '612.1854 0.100100', '635.2028 0.100100', '755.2452 14.414414', '756.2476 4.604605', '757.2505 1.201201', '758.2543 0.200200']"
352,Epigallocatechin gallate,WMBWREPUVVBILR-WIYYLYMNSA-N,[M-H]-,MS2,457.08,N,30,C22H18O11,458,458.0849114,c1c(cc(c(c1O)O)O)[C@@H]2[C@@H](Cc3c(cc(cc3O2)O)O)OC(=O)c4cc(c(c(c4)O)O)O,"InChI=1S/C22H18O11/c23-10-5-12(24)11-7-18(33-22(31)9-3-15(27)20(30)16(28)4-9)21(32-17(11)6-10)8-1-13(25)19(29)14(26)2-8/h1-6,18,21,23-30H,7H2/t18-,21-/m1/s1",O=C(OC1CC=2C(O)=CC(O)=CC2OC1C3=CC(O)=C(O)C(O)=C3)C4=CC(O)=C(O)C(O)=C4,173.4,75,"['123.0100 11.511512', '124.0147 1.401401', '125.0256 46.246246', '126.0297 3.103103', '137.0256 2.902903', '138.0309 0.500501', '139.0054 0.800801', '139.0411 1.201201', '161.0249 5.805806', '162.0286 1.301301', '165.0192 2.102102', '166.9992 4.904905', '167.0376 1.901902', '168.0038 1.001001', '168.9737 0.400400', '169.0158 100.000000', '170.0189 6.506507', '171.0182 0.700701', '177.0202 2.202202', '178.0260 0.700701', '179.0374 2.102102', '193.0140 3.603604', '194.0181 0.700701', '199.0399 0.600601', '201.0578 0.600601', '205.0166 1.001001', '217.0547 0.900901', '219.0667 1.801802', '220.0719 0.700701', '221.0456 1.601602', '227.0356 1.001001', '228.0408 0.700701', '229.0197 0.600601', '232.0357 0.500501', '235.0646 0.400400', '241.0529 0.700701', '243.0340 1.601602', '243.0701 0.600601', '244.0392 1.001001', '245.0090 0.700701', '245.0447 0.800801', '246.0533 0.600601', '255.0265 0.500501', '257.0485 0.600601', '259.0227 0.500501', '260.0302 0.500501', '261.0779 1.801802', '262.0826 0.700701', '269.0458 2.102102', '270.0207 0.500501', '270.0533 0.500501', '271.0268 0.800801', '272.0291 0.700701', '273.0377 0.500501', '275.0594 0.800801', '285.0435 1.201201', '286.0462 0.700701', '287.0184 0.600601', '287.0587 1.401401', '288.0596 0.500501', '289.0404 0.700701', '299.0239 0.700701', '305.0695 11.311311', '306.0746 4.104104', '307.0771 0.600601', '311.0192 0.500501', '313.0354 0.500501', '316.0324 0.500501', '317.0317 2.002002', '318.0350 0.800801', '319.0482 0.700701', '329.0291 1.201201', '330.0444 0.400400', '331.0482 1.001001', '332.0543 0.600601']"
1123,Lupulone,WPVSVIXDXMNGGN-UHFFFAOYSA-N,[M-H]-,MS2,413.3,N,50,C26H38O4,414,414.2770097,CC(C)CC(=O)C1=C(C(C(=O)C(=C1O)CC=C(C)C)(CC=C(C)C)CC=C(C)C)O,"InChI=1S/C26H38O4/c1-16(2)9-10-20-23(28)22(21(27)15-19(7)8)25(30)26(24(20)29,13-11-17(3)4)14-12-18(5)6/h9,11-12,19,28,30H,10,13-15H2,1-8H3",O=C(C1=C(O)C(=C(O)C(C1=O)(CC=C(C)C)CC=C(C)C)CC=C(C)C)CC(C)C,1870.2,25,"['125.0601 6.006006', '217.0869 5.205205', '221.0819 4.404404', '229.0746 3.203203', '230.0627 3.303303', '231.0680 6.806807', '233.0819 39.139139', '234.0870 4.004004', '243.0736 8.408408', '245.0905 7.107107', '257.0854 2.802803', '257.1515 5.105105', '258.0941 3.203203', '259.1314 8.908909', '261.1161 4.404404', '271.1072 2.102102', '283.1359 6.306306', '286.1219 2.302302', '287.1285 7.507508', '289.1442 9.409409', '290.1521 2.502503', '301.1439 100.000000', '302.1473 22.222222', '303.1520 3.103103', '329.1755 10.410410']"
379,Pentadecanoic acid,WQEPLUUGTLDZJY-UHFFFAOYSA-N,[M-H]-,MS2,241.2174,N,10,C15H30O2,242,242.2245802,CCCCCCCCCCCCCCC(=O)O,"InChI=1S/C15H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15(16)17/h2-14H2,1H3,(H,16,17)",O=C(O)CCCCCCCCCCCCCC,1791,7,"['241.2174 100.000000', '241.2424 0.300300', '241.4902 0.100100', '241.6846 0.200200', '241.7075 0.900901', '242.2206 9.109109', '243.2225 0.500501']"
1215,Biochanin A,WUADCCWRTIWANL-UHFFFAOYSA-N,[M-H]-,MS2,283,N,50,C16H12O5,284,284.0684735,COC1=CC=C(C=C1)C2=COC3=CC(=CC(=C3C2=O)O)O,"1S/C16H12O5/c1-20-11-4-2-9(3-5-11)12-8-21-14-7-10(17)6-13(18)15(14)16(12)19/h2-8,17-18H,1H3",O=C1C(=COC=2C=C(O)C=C(O)C12)C=3C=CC(OC)=CC3,883.03,41,"['104.030 4.704705', '107.018 7.007007', '117.038 4.204204', '121.033 2.302302', '123.049 2.002002', '130.045 2.602603', '132.026 56.956957', '133.030 4.604605', '134.042 6.406406', '135.012 4.704705', '141.041 3.903904', '142.047 2.502503', '143.054 6.206206', '151.010 3.103103', '154.047 5.005005', '155.056 4.404404', '156.064 2.002002', '167.056 25.725726', '168.060 3.803804', '178.049 2.002002', '179.057 3.603604', '180.063 1.901902', '182.043 3.703704', '183.051 23.223223', '184.057 8.208208', '195.051 31.331331', '196.057 4.904905', '199.047 2.002002', '210.040 5.005005', '211.047 100.000000', '212.052 15.015015', '213.055 2.402402', '223.047 16.316316', '224.052 4.804805', '226.035 3.303303', '239.043 70.170170', '240.048 10.710711', '241.049 2.902903', '267.038 50.050050', '268.043 12.112112', '269.050 2.002002']"
1147,"2,5-Dihydroxybenzoic acid",WXTMDXOMEHJXQO-UHFFFAOYSA-N,[M-H]-,MS2,153.026,N,10,C7H6O4,154,154.0266087,c1cc(c(cc1O)C(=O)O)O,"InChI=1S/C7H6O4/c8-4-1-2-6(9)5(3-4)7(10)11/h1-3,8-9H,(H,10,11)",O=C(O)C1=CC(O)=CC=C1O,107.4,6,"['108.026 100.000000', '109.034 95.295295', '110.037 5.605606', '123.013 2.902903', '153.026 78.678679', '154.029 4.404404']"
338,Tricosanoic acid,XEZVDURJDFGERA-UHFFFAOYSA-N,[M-H]-,MS2,353.3424,N,20,C23H46O2,354,354.3497807,CCCCCCCCCCCCCCCCCCCCCCC(=O)O,"InChI=1S/C23H46O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23(24)25/h2-22H2,1H3,(H,24,25)",O=C(O)CCCCCCCCCCCCCCCCCCCCCC,2086.2,4,"['217.9786 6.006006', '285.9668 2.402402', '353.3424 100.000000', '354.3451 24.124124']"
312,Procyanidin B2,XFZJEEAOWLFHDH-NFJBMHMQSA-N,[M-H]-,MS2,577.1351,N,30,C30H26O12,578,578.1424263,c1cc(c(cc1[C@@H]2[C@@H](Cc3c(cc(c(c3O2)[C@H]4c5c(cc(cc5O[C@@H]([C@@H]4O)c6ccc(c(c6)O)O)O)O)O)O)O)O)O,"InChI=1S/C30H26O12/c31-13-7-20(37)24-23(8-13)41-29(12-2-4-16(33)19(36)6-12)27(40)26(24)25-21(38)10-17(34)14-9-22(39)28(42-30(14)25)11-1-3-15(32)18(35)5-11/h1-8,10,22,26-29,31-40H,9H2/t22-,26-,27-,28-,29-/m1/s1",OC=1C=C(O)C2=C(OC(C3=CC=C(O)C(O)=C3)C(O)C2C=4C(O)=CC(O)=C5C4OC(C6=CC=C(O)C(O)=C6)C(O)C5)C1,152.4,63,"['125.0243 20.720721', '126.0296 3.103103', '137.0239 2.602603', '151.0400 1.001001', '161.0237 6.906907', '165.0189 1.101101', '175.0401 1.001001', '177.0189 1.201201', '229.0510 1.101101', '243.0300 1.401401', '243.0649 1.301301', '244.0356 1.001001', '245.0453 5.405405', '245.0814 8.608609', '246.0487 1.501502', '246.0859 1.801802', '255.0291 2.102102', '257.0440 1.101101', '269.0451 1.701702', '273.0401 5.705706', '274.0450 1.601602', '281.0453 1.401401', '283.0230 1.001001', '284.0305 1.101101', '285.0402 9.409409', '286.0453 5.005005', '287.0561 13.513514', '288.0608 2.802803', '289.0727 100.000000', '290.0766 18.018018', '291.0801 1.501502', '297.0396 1.501502', '299.0556 4.504505', '300.0622 1.401401', '327.0515 1.701702', '328.0584 1.601602', '329.0653 3.703704', '331.0809 1.001001', '339.0874 4.804805', '340.0902 1.601602', '381.0979 5.105105', '382.1024 1.901902', '405.0601 1.101101', '407.0787 67.567568', '408.0831 21.721722', '409.0887 3.203203', '423.0716 2.802803', '424.0765 2.002002', '425.0880 12.712713', '426.0934 4.704705', '449.0872 4.004004', '450.0918 2.002002', '451.1037 8.008008', '452.0746 1.201201', '452.1090 2.602603', '539.0975 1.701702', '540.1058 1.201201', '556.0974 1.401401', '557.1022 1.101101', '575.1183 1.201201', '576.1229 1.001001', '577.1351 2.002002', '578.1436 1.101101']"
305,Procyanidin B1,XFZJEEAOWLFHDH-UKWJTHFESA-N,[M-H]-,MS2,577.14,N,50,C30H26O12,578,578.1424263,c1cc(c(cc1[C@@H]2[C@H](Cc3c(cc(c(c3O2)[C@H]4c5c(cc(cc5O[C@@H]([C@@H]4O)c6ccc(c(c6)O)O)O)O)O)O)O)O)O,"InChI=1S/C30H26O12/c31-13-7-20(37)24-23(8-13)41-29(12-2-4-16(33)19(36)6-12)27(40)26(24)25-21(38)10-17(34)14-9-22(39)28(42-30(14)25)11-1-3-15(32)18(35)5-11/h1-8,10,22,26-29,31-40H,9H2/t22-,26+,27+,28+,29+/m0/s1",OC=1C=C(O)C2=C(OC(C3=CC=C(O)C(O)=C3)C(O)C2C=4C(O)=CC(O)=C5C4OC(C6=CC=C(O)C(O)=C6)C(O)C5)C1,106.2,85,"['109.0296 17.217217', '121.0289 6.706707', '122.0368 3.803804', '123.0443 14.514515', '125.0242 100.000000', '126.0286 6.906907', '137.0236 30.830831', '138.0288 3.103103', '139.0377 4.104104', '147.0448 3.103103', '149.0241 11.411411', '150.0300 3.003003', '151.0389 25.625626', '159.0452 3.603604', '161.0240 31.631632', '161.0610 4.904905', '162.0316 7.807808', '163.0026 8.908909', '163.0389 5.705706', '164.0109 10.210210', '165.0181 14.814815', '167.0331 4.104104', '175.0396 17.417417', '177.0181 13.413413', '179.0340 9.309309', '187.0397 9.809810', '188.0460 3.703704', '189.0537 3.303303', '202.0627 4.104104', '203.0332 3.603604', '203.0702 15.015015', '205.0132 7.507508', '205.0505 14.114114', '215.0342 4.104104', '217.0499 6.406406', '221.0820 9.109109', '225.0543 4.004004', '227.0332 6.406406', '227.0692 8.308308', '228.0412 5.905906', '229.0499 14.514515', '230.0568 7.307307', '231.0285 6.906907', '240.0406 3.103103', '241.0490 6.906907', '243.0301 17.717718', '243.0654 3.303303', '244.0346 5.605606', '245.0451 12.612613', '245.0815 57.857858', '246.0865 9.709710', '247.0613 7.907908', '255.0291 31.431431', '255.0636 3.003003', '256.0365 27.227227', '257.0441 15.415415', '258.0486 3.903904', '259.0591 3.503504', '269.0440 9.009009', '270.0500 3.303303', '271.0612 7.307307', '273.0397 6.406406', '281.0452 13.613614', '282.0510 3.203203', '283.0230 10.010010', '283.0573 3.103103', '284.0279 7.607608', '285.0403 27.327327', '286.0443 8.808809', '287.0537 4.404404', '289.0717 56.756757', '290.0780 7.207207', '297.0393 7.907908', '298.0440 3.803804', '299.0545 3.103103', '307.0596 5.605606', '315.0876 4.304304', '321.0773 3.003003', '339.0856 13.313313', '340.0918 3.403403', '363.0826 4.704705', '389.0659 3.303303', '407.0773 39.439439', '408.0812 12.412412', '471.1103 3.603604']"
