stage4_index,dataset_group,dataset_name,source_file,source_row,record_id,name,origin_smiles,taut_smiles,rt,formula,inchikey,canonical_smiles,taut_changed,taut_fallback,taut_reason,smrt_exact_overlap
876,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,324,FEM_long_412_324,,COc1cc(-c2[o+]c3cc(O)cc([O-])c3cc2OC2OC(CO)C(O)C(O)C2O)ccc1O,COc1cc(-c2[o+]c3cc(O)cc([O-])c3cc2OC2OC(CO)C(O)C(O)C2O)ccc1O,1439.4,C22H22O11,ZZWPMFROUHHAKY-UHFFFAOYSA-N,COc1cc(-c2[o+]c3cc(O)cc([O-])c3cc2OC2OC(CO)C(O)C(O)C2O)ccc1O,0.0,0,ok,0
877,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,325,FEM_long_412_325,,COc1cc(-c2[o+]c3cc(O)cc([O-])c3cc2OC2OCC(O)C(O)C2O)ccc1O,COc1cc(-c2[o+]c3cc(O)cc([O-])c3cc2OC2OCC(O)C(O)C2O)ccc1O,1488.0,C21H20O10,KRUPPTWQKIEURV-UHFFFAOYSA-N,COc1cc(-c2[o+]c3cc(O)cc([O-])c3cc2OC2OCC(O)C(O)C2O)ccc1O,0.0,0,ok,0
878,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,326,FEM_long_412_326,,COc1cc(-c2[o+]c3cc(O)cc([O-])c3cc2OC2OC(COC(C)=O)C(O)C(O)C2O)ccc1O,COc1cc(-c2[o+]c3cc(O)cc([O-])c3cc2OC2OC(COC(C)=O)C(O)C(O)C2O)ccc1O,1752.0,C24H24O12,MBSKDCPWFSMEFD-UHFFFAOYSA-N,COc1cc(-c2[o+]c3cc(O)cc([O-])c3cc2OC2OC(COC(C)=O)C(O)C(O)C2O)ccc1O,0.0,0,ok,0
879,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,327,FEM_long_412_327,,COc1cc(-c2oc3cc(O)cc(=O)c-3cc2OC2OC(C[O+]=C([O-])C=Cc3ccc(O)cc3)C(O)C(O)C2O)ccc1O,COc1cc(-c2oc3cc(=O)cc(O)c-3cc2OC2OC(C[O+]=C([O-])C=Cc3ccc(O)cc3)C(O)C(O)C2O)ccc1O,1979.1,C31H28O13,MFHMTMFSFNMTFQ-UHFFFAOYSA-N,COc1cc(-c2oc3cc(O)cc(=O)c-3cc2OC2OC(C[O+]=C([O-])C=Cc3ccc(O)cc3)C(O)C(O)C2O)ccc1O,1.0,0,ok,0
880,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,328,FEM_long_412_328,,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2O)cc(O)c1[O-],COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2O)cc(O)c1[O-],1782.0,C16H12O7,AFOLOMGWVXKIQL-UHFFFAOYSA-N,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2O)cc(O)c1[O-],0.0,0,ok,0
881,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,329,FEM_long_412_329,,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2OC2OC(CO)C(O)C(O)C2O)cc(O)c1[O-],COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2OC2OC(CO)C(O)C(O)C2O)cc(O)c1[O-],1374.0,C22H22O12,CCQDWIRWKWIUKK-UHFFFAOYSA-N,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2OC2OC(CO)C(O)C(O)C2O)cc(O)c1[O-],0.0,0,ok,0
882,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,330,FEM_long_412_330,,NCCc1ccccc1,NCCc1ccccc1,726.0,C8H11N,BHHGXPLMPWCGHP-UHFFFAOYSA-N,NCCc1ccccc1,0.0,0,ok,0
883,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,331,FEM_long_412_331,,COC1C(O)C(O)C(O)C(O)C1O,COC1C(O)C(O)C(O)C(O)C1O,84.3,C7H14O6,DSCFFEYYQKSRSV-UHFFFAOYSA-N,COC1C(O)C(O)C(O)C(O)C1O,0.0,0,ok,0
884,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,332,FEM_long_412_332,,O=C(O)C1CNCCN1,O=C(O)C1CNCCN1,71.10000000000001,C5H10N2O2,JSSXHAMIXJGYCS-UHFFFAOYSA-N,O=C(O)C1CNCCN1,0.0,0,ok,0
885,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,333,FEM_long_412_333,,C1CCNCC1,C1CCNCC1,150.0,C5H11N,NQRYJNQNLNOLGT-UHFFFAOYSA-N,C1CCNCC1,0.0,0,ok,0
886,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,334,FEM_long_412_334,,O=C(C=CC=Cc1ccc2c(c1)OCO2)N1CCCCC1,O=C(C=CC=Cc1ccc2c(c1)OCO2)N1CCCCC1,2442.0,C17H19NO3,MXXWOMGUGJBKIW-UHFFFAOYSA-N,O=C(C=CC=Cc1ccc2c(c1)OCO2)N1CCCCC1,0.0,0,ok,0
887,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,335,FEM_long_412_335,,O=C(O)c1ccc2c(c1)OCO2,O=C(O)c1ccc2c(c1)OCO2,1602.9,C8H6O4,VDVJGIYXDVPQLP-UHFFFAOYSA-N,O=C(O)c1ccc2c(c1)OCO2,0.0,0,ok,0
888,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,336,FEM_long_412_336,,Oc1cc(O)c2c(c1)OC1(c3ccc(O)c(O)c3)Oc3cc(O)c4c(c3C2C1O)OC(c1ccc(O)c(O)c1)C(O)C4,Oc1cc(O)c2c(c1)OC1(c3ccc(O)c(O)c3)Oc3cc(O)c4c(c3C2C1O)OC(c1ccc(O)c(O)c1)C(O)C4,1512.0,C30H24O12,NSEWTSAADLNHNH-UHFFFAOYSA-N,Oc1cc(O)c2c(c1)OC1(c3ccc(O)c(O)c3)Oc3cc(O)c4c(c3C2C1O)OC(c1ccc(O)c(O)c1)C(O)C4,0.0,0,ok,0
889,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,337,FEM_long_412_337,,CCCN,CCCN,90.0,C3H9N,WGYKZJWCGVVSQN-UHFFFAOYSA-N,CCCN,0.0,0,ok,0
890,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,338,FEM_long_412_338,,O=C(O)c1ccc(O)c(O)c1,O=C(O)c1ccc(O)c(O)c1,834.0,C7H6O4,YQUVCSBJEUQKSH-UHFFFAOYSA-N,O=C(O)c1ccc(O)c(O)c1,0.0,0,ok,0
891,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,339,FEM_long_412_339,,Cc1ncc(CO)c(C=O)c1O,Cc1ncc(CO)c(C=O)c1O,226.5,C8H9NO3,RADKZDMFGJYCBB-UHFFFAOYSA-N,Cc1ncc(CO)c(C=O)c1O,0.0,0,ok,0
892,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,340,FEM_long_412_340,,Cc1ncc(COP(=O)(O)O)c(C=O)c1O,Cc1ncc(COP(=O)(O)O)c(C=O)c1O,239.4,C8H10NO6P,NGVDGCNFYWLIFO-UHFFFAOYSA-N,Cc1ncc(COP(=O)(O)O)c(C=O)c1O,0.0,0,ok,0
893,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,341,FEM_long_412_341,,Cc1ncc(CO)c(CN)c1O,Cc1ncc(CO)c(CN)c1O,85.19999999999999,C8H12N2O2,NHZMQXZHNVQTQA-UHFFFAOYSA-N,Cc1ncc(CO)c(CN)c1O,0.0,0,ok,0
894,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,342,FEM_long_412_342,,Cc1ncc(COP(=O)(O)O)c(CN)c1O,Cc1ncc(COP(=O)(O)O)c(CN)c1O,84.3,C8H13N2O5P,ZMJGSOSNSPKHNH-UHFFFAOYSA-N,Cc1ncc(COP(=O)(O)O)c(CN)c1O,0.0,0,ok,0
895,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,343,FEM_long_412_343,,Cc1ncc(CO)c(CO)c1O,Cc1ncc(CO)c(CO)c1O,294.0,C8H11NO3,LXNHXLLTXMVWPM-UHFFFAOYSA-N,Cc1ncc(CO)c(CO)c1O,0.0,0,ok,0
896,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,344,FEM_long_412_344,,Oc1ccccc1O,Oc1ccccc1O,780.0,C6H6O2,YCIMNLLNPGFGHC-UHFFFAOYSA-N,Oc1ccccc1O,0.0,0,ok,0
897,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,345,FEM_long_412_345,,C1CCNC1,C1CCNC1,90.0,C4H9N,RWRDLPDLKQPQOW-UHFFFAOYSA-N,C1CCNC1,0.0,0,ok,0
898,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,346,FEM_long_412_346,,CC(=O)C(=O)O,CC(=O)C(=O)O,107.4,C3H4O3,LCTONWCANYUPML-UHFFFAOYSA-N,CC(=O)C(=O)O,0.0,0,ok,0
899,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,347,FEM_long_412_347,,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,2038.8,C15H10O7,REFJWTPEDVJJIY-UHFFFAOYSA-N,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,0.0,0,ok,0
900,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,348,FEM_long_412_348,,O=c1c(OC2OC(CO)C(O)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,O=c1c(OC2OC(CO)C(O)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,1737.0,C21H20O12,OVSQVDMCBVZWGM-UHFFFAOYSA-N,O=c1c(OC2OC(CO)C(O)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,0.0,0,ok,0
901,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,349,FEM_long_412_349,,CC(=O)OCC1OC(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,CC(=O)OCC1OC(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,1859.1,C23H22O13,IGLUNMMNDNWZOA-UHFFFAOYSA-N,CC(=O)OCC1OC(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,0.0,0,ok,0
902,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,350,FEM_long_412_350,,CC1OC(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,CC1OC(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,1866.0,C21H20O11,OXGUCUVFOIWWQJ-UHFFFAOYSA-N,CC1OC(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,0.0,0,ok,0
903,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,351,FEM_long_412_351,,OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,156.3,C18H32O16,MUPFEKGTMRGPLJ-UHFFFAOYSA-N,OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,0.0,0,ok,0
904,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,352,FEM_long_412_352,,COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)c(O)c3)oc2c1,COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)c(O)c3)oc2c1,2334.0,C16H12O7,JGUZGNYPMHHYRK-UHFFFAOYSA-N,COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)c(O)c3)oc2c1,0.0,0,ok,0
905,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,353,FEM_long_412_353,,CC1OC(O)C(O)C(O)C1O,CC1OC(O)C(O)C(O)C1O,94.5,C6H12O5,SHZGCJCMOBCMKK-UHFFFAOYSA-N,CC1OC(O)C(O)C(O)C1O,0.0,0,ok,0
906,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,354,FEM_long_412_354,,Cc1cc2nc3c(O)nc(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,1434.0,C17H20N4O6,AUNGANRZJHBGPY-UHFFFAOYSA-N,Cc1cc2nc3c(O)nc(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,1.0,0,ok,0
907,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,355,FEM_long_412_355,,CC1OC(OCC2OC(Oc3c(-c4ccc(O)cc4)oc4cc(OC5OC(C)C(O)C(O)C5O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,CC1OC(OCC2OC(Oc3c(-c4ccc(O)cc4)oc4cc(OC5OC(C)C(O)C(O)C5O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,1716.0,C33H40O19,PEFASEPMJYRQBW-UHFFFAOYSA-N,CC1OC(OCC2OC(Oc3c(-c4ccc(O)cc4)oc4cc(OC5OC(C)C(O)C(O)C5O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,0.0,0,ok,0
908,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,356,FEM_long_412_356,,O=C(C=Cc1ccc(O)c(O)c1)OC(Cc1ccc(O)c(O)c1)C(=O)O,O=C(C=Cc1ccc(O)c(O)c1)OC(Cc1ccc(O)c(O)c1)C(=O)O,1798.5,C18H16O8,DOUMFZQKYFQNTF-UHFFFAOYSA-N,O=C(C=Cc1ccc(O)c(O)c1)OC(Cc1ccc(O)c(O)c1)C(=O)O,0.0,0,ok,0
909,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,357,FEM_long_412_357,,COc1cc(O)c2c(c1)OC(c1ccc(O)cc1)CC2=O,COc1cc(O)c2c(c1)OC(c1ccc(O)cc1)CC2=O,2339.1,C16H14O5,DJOJDHGQRNZXQQ-UHFFFAOYSA-N,COc1cc(O)c2c(c1)OC(c1ccc(O)cc1)CC2=O,0.0,0,ok,0
910,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,358,FEM_long_412_358,,O=C(O)c1ccccc1O,O=C(O)c1ccccc1O,1584.0,C7H6O3,YGSDEFSMJLZEOE-UHFFFAOYSA-N,O=C(O)c1ccccc1O,0.0,0,ok,0
911,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,359,FEM_long_412_359,,C=CC(C)(O)CCC1C(C)(O)CCC2C(C)(C)CCCC21C,C=CC(C)(O)CCC1C(C)(O)CCC2C(C)(C)CCCC21C,3006.0,C20H36O2,XVULBTBTFGYVRC-UHFFFAOYSA-N,C=CC(C)(O)CCC1C(C)(O)CCC2C(C)(C)CCCC21C,0.0,0,ok,0
912,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,360,FEM_long_412_360,,COc1cc2ccc(=O)oc2cc1O,COc1cc2ccc(=O)oc2cc1O,1474.8,C10H8O4,RODXRVNMMDRFIK-UHFFFAOYSA-N,COc1cc2ccc(=O)oc2cc1O,0.0,0,ok,0
913,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,361,FEM_long_412_361,,NCCc1c[nH]c2ccc(O)cc12,NCCc1c[nH]c2ccc(O)cc12,666.0,C10H12N2O,QZAYGJVTTNCVMB-UHFFFAOYSA-N,NCCc1c[nH]c2ccc(O)cc12,0.0,0,ok,0
914,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,362,FEM_long_412_362,,O=C(O)C1=CC(O)C(O)C(O)C1,O=C(O)C1=CC(O)C(O)C(O)C1,137.4,C7H10O5,JXOHGGNKMLTUBP-UHFFFAOYSA-N,O=C(O)C1=CC(O)C(O)C(O)C1,0.0,0,ok,0
915,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,363,FEM_long_412_363,,COc1cc(C=CC(=O)O)cc(OC)c1O,COc1cc(C=CC(=O)O)cc(OC)c1O,1554.0,C11H12O5,PCMORTLOPMLEFB-UHFFFAOYSA-N,COc1cc(C=CC(=O)O)cc(OC)c1O,0.0,0,ok,0
916,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,364,FEM_long_412_364,,COc1cc(C=CCO)cc(OC)c1O,COc1cc(C=CCO)cc(OC)c1O,1416.0,C11H14O4,LZFOPEXOUVTGJS-UHFFFAOYSA-N,COc1cc(C=CCO)cc(OC)c1O,0.0,0,ok,0
917,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,365,FEM_long_412_365,,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1OC,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1OC,2358.0,C20H20O7,LKMNXYDUQXAUCZ-UHFFFAOYSA-N,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1OC,0.0,0,ok,0
918,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,366,FEM_long_412_366,,CC1CCC2(CO)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1C,CC1CCC2(CO)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1C,98.4,C30H50O2,XUARCIYIVXVTAE-UHFFFAOYSA-N,CC1CCC2(CO)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1C,0.0,0,ok,0
919,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,367,FEM_long_412_367,,CC=CC=CC(=O)O,CC=CC=CC(=O)O,1503.642,C6H8O2,WSWCOQWTEOXDQX-UHFFFAOYSA-N,CC=CC=CC(=O)O,0.0,0,ok,0
920,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,368,FEM_long_412_368,,NCCCCNCCCN,NCCCCNCCCN,62.400000000000006,C7H19N3,ATHGHQPFGPMSJY-UHFFFAOYSA-N,NCCCCNCCCN,0.0,0,ok,0
921,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,369,FEM_long_412_369,,NCCCNCCCCNCCCN,NCCCNCCCCNCCCN,58.8,C10H26N4,PFNFFQXMRSDOHW-UHFFFAOYSA-N,NCCCNCCCCNCCCN,0.0,0,ok,0
922,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,370,FEM_long_412_370,,OCC1OC(OCC2OC(OCC3OC(OC4(CO)OC(CO)C(O)C4O)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,OCC1OC(OCC2OC(OCC3OC(OC4(CO)OC(CO)C(O)C4O)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,144.0,C24H42O21,UQZIYBXSHAGNOE-UHFFFAOYSA-N,OCC1OC(OCC2OC(OCC3OC(OC4(CO)OC(CO)C(O)C4O)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,0.0,0,ok,0
923,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,371,FEM_long_412_371,,O=C(O)CCC(=O)O,O=C(O)CCC(=O)O,298.5,C4H6O4,KDYFGRWQOYBRFD-UHFFFAOYSA-N,O=C(O)CCC(=O)O,0.0,0,ok,0
924,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,372,FEM_long_412_372,,OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,114.0,C12H22O11,CZMRCDWAGMRECN-UHFFFAOYSA-N,OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,0.0,0,ok,0
925,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,373,FEM_long_412_373,,COc1cc(C=NN=Cc2cc(OC)c(O)c(OC)c2)cc(OC)c1O,COc1cc(C=NN=Cc2cc(OC)c(O)c(OC)c2)cc(OC)c1O,2129.4,C18H20N2O6,YARKTHNUMGKMGS-UHFFFAOYSA-N,COc1cc(C=NN=Cc2cc(OC)c(O)c(OC)c2)cc(OC)c1O,0.0,0,ok,0
926,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,374,FEM_long_412_374,,COc1cc(C=O)cc(OC)c1O,COc1cc(C=O)cc(OC)c1O,1410.0,C9H10O4,KCDXJAYRVLXPFO-UHFFFAOYSA-N,COc1cc(C=O)cc(OC)c1O,0.0,0,ok,0
927,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,375,FEM_long_412_375,,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc(OC)c1O,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc(OC)c1O,2244.0,C17H14O8,UZMAPBJVXOGOFT-UHFFFAOYSA-N,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc(OC)c1O,0.0,0,ok,0
928,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,376,FEM_long_412_376,,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2OC2OC(CO)C(O)C(O)C2O)cc(OC)c1O,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2OC2OC(CO)C(O)C(O)C2O)cc(OC)c1O,1894.05,C23H24O13,JMFWYRWPJVEZPV-UHFFFAOYSA-N,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2OC2OC(CO)C(O)C(O)C2O)cc(OC)c1O,0.0,0,ok,0
929,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,377,FEM_long_412_377,,CC(CCC(O)=NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,2538.0,C26H45NO7S,WBWWGRHZICKQGZ-UHFFFAOYSA-N,CC(CCC(O)=NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,1.0,0,ok,0
930,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,378,FEM_long_412_378,,CC(C)(C)c1cc(O)ccc1O,CC(C)(C)c1cc(O)ccc1O,1830.0,C10H14O2,BGNXCDMCOKJUMV-UHFFFAOYSA-N,CC(C)(C)c1cc(O)ccc1O,0.0,0,ok,0
931,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,379,FEM_long_412_379,,Cn1cnc2c1c(O)nc(=O)n2C,Cn1cnc2c1c(=O)[nH]c(=O)n2C,918.0,C7H8N4O2,YAPQBXQYLJRXSA-UHFFFAOYSA-N,Cn1cnc2c1c(O)nc(=O)n2C,1.0,0,ok,0
932,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,380,FEM_long_412_380,,Cn1c(=O)c2nc[nH]c2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,1068.0,C7H8N4O2,ZFXYFBGIUFBOJW-UHFFFAOYSA-N,Cn1c(=O)c2nc[nH]c2n(C)c1=O,1.0,0,ok,0
933,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,381,FEM_long_412_381,,CC1=C(CCO)S[CH]N1Cc1cnc(C)[nH]c1=N,CC1=C(CCO)S[CH]N1Cc1cnc(C)nc1N,96.0,C12H17N4OS,NRFUQFSJQZTSJH-UHFFFAOYSA-N,CC1=C(CCO)S[CH]N1Cc1cnc(C)[nH]c1=N,1.0,0,ok,0
934,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,382,FEM_long_412_382,,O=C(O)C(O)C(O)CO,O=C(O)C(O)C(O)CO,87.0,C4H8O5,JPIJQSOTBSSVTP-UHFFFAOYSA-N,O=C(O)C(O)C(O)CO,0.0,0,ok,0
935,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,383,FEM_long_412_383,,O=CC(O)C(O)CO,O=C(CO)C(O)CO,88.2,C4H8O4,YTBSYETUWUMLBZ-UHFFFAOYSA-N,O=CC(O)C(O)CO,1.0,0,ok,0
936,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,384,FEM_long_412_384,,CC1(O)CCC(C(C)(C)O)CC1,CC1(O)CCC(C(C)(C)O)CC1,1674.0,C10H20O2,RBNWAMSGVWEHFP-UHFFFAOYSA-N,CC1(O)CCC(C(C)(C)O)CC1,0.0,0,ok,0
937,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,385,FEM_long_412_385,,C[n+]1cccc(C(=O)[O-])c1,C[n+]1cccc(C(=O)[O-])c1,100.2,C7H7NO2,WWNNZCOKKKDOPX-UHFFFAOYSA-N,C[n+]1cccc(C(=O)[O-])c1,0.0,0,ok,0
938,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,386,FEM_long_412_386,,OCCc1c[nH]c2ccccc12,OCCc1c[nH]c2ccccc12,1572.9,C10H11NO,MBBOMCVGYCRMEA-UHFFFAOYSA-N,OCCc1c[nH]c2ccccc12,0.0,0,ok,0
939,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,387,FEM_long_412_387,,NCCc1ccc(O)cc1,NCCc1ccc(O)cc1,372.0,C8H11NO,DZGWFCGJZKJUFP-UHFFFAOYSA-N,NCCc1ccc(O)cc1,0.0,0,ok,0
940,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,388,FEM_long_412_388,,OCCc1ccc(O)cc1,OCCc1ccc(O)cc1,1050.0,C8H10O2,YCCILVSKPBXVIP-UHFFFAOYSA-N,OCCc1ccc(O)cc1,0.0,0,ok,0
941,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,389,FEM_long_412_389,,O=c1ccc2ccc(O)cc2o1,O=c1ccc2ccc(O)cc2o1,1434.0,C9H6O3,ORHBXUUXSCNDEV-UHFFFAOYSA-N,O=c1ccc2ccc(O)cc2o1,0.0,0,ok,0
